City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
303,homer,59.6425,-151.5483,31.87,72,40,18.41,US,2023-04-02 15:27:38
304,sobolevo,54.4299,31.8996,38.12,94,100,9.28,RU,2023-04-02 15:27:38
305,hofn,64.2539,-15.2082,42.82,75,20,12.66,IS,2023-04-02 15:27:39
306,nabire,-3.3667,135.4833,74.93,96,100,5.26,ID,2023-04-02 15:27:39
307,labuhan,-6.8844,112.2051,77.67,86,100,6.11,ID,2023-04-02 15:27:39
308,ekuvukeni,-28.4675,30.1551,79.5,33,19,1.25,ZA,2023-04-02 15:27:39
309,jumla,29.2747,82.1838,44.55,92,90,0.96,NP,2023-04-02 15:27:40
310,buraydah,26.326,43.975,72.05,14,0,10.47,SA,2023-04-02 15:24:01
311,okulovka,58.4008,33.2908,31.71,95,100,10.6,RU,2023-04-02 15:27:40
312,belaya gora,68.5333,146.4167,-19.1,100,76,6.82,RU,2023-04-02 15:27:40
313,tonota,-21.4833,27.4833,84.76,27,16,11.45,BW,2023-04-02 15:27:40
314,krasnoarmeysk,51.0239,45.6969,48.87,66,100,9.08,RU,2023-04-02 15:27:40
315,dusti,37.3481,68.664,67.28,49,58,7.58,TJ,2023-04-02 15:27:40
316,domna,51.8971,113.1573,19.04,67,99,6.71,RU,2023-04-02 15:27:40
317,kirakira,-10.4544,161.9205,80.28,84,100,6.6,SB,2023-04-02 15:25:10
318,saldanha,-33.0117,17.9442,68.05,82,70,11.95,ZA,2023-04-02 15:27:40
319,majene,-3.5403,118.9707,78.12,86,100,4.59,ID,2023-04-02 15:27:40
320,hualmay,-11.0964,-77.6139,77.59,80,69,7.56,PE,2023-04-02 15:27:41
321,biltine,14.5333,20.9167,99.63,8,25,5.21,TD,2023-04-02 15:27:41
322,moerai,-22.4333,-151.3333,76.33,72,100,12.66,PF,2023-04-02 15:27:41
323,gamba,-2.65,10.0,83.25,72,33,11.52,GA,2023-04-02 15:27:41
324,vardo,70.3705,31.1107,26.58,86,100,14.97,NO,2023-04-02 15:27:41
325,manicore,-5.8092,-61.3003,78.75,83,20,6.91,BR,2023-04-02 15:27:41
326,necochea,-38.5473,-58.7368,71.46,43,100,9.4,AR,2023-04-02 15:26:39
327,srivardhan,18.0333,73.0167,77.99,68,23,7.0,IN,2023-04-02 15:27:41
328,nago,26.5881,127.9761,66.63,71,23,14.14,JP,2023-04-02 15:27:42
329,klyuchi,52.2667,79.1667,26.47,61,17,6.71,RU,2023-04-02 15:27:42
330,dandong,40.1292,124.3947,53.8,37,97,2.06,CN,2023-04-02 15:27:42
331,ladispoli,41.9537,12.0735,66.9,69,100,4.61,IT,2023-04-02 15:27:43
332,lundamo,63.1333,10.3,41.67,65,26,4.07,NO,2023-04-02 15:27:43
333,belyy yar,53.6039,91.3903,19.29,49,0,6.71,RU,2023-04-02 15:27:43
334,saint-augustin,51.226,-58.6502,31.17,97,100,20.13,CA,2023-04-02 15:27:43
335,zhukovo,55.0318,36.744,51.58,67,100,7.2,RU,2023-04-02 15:27:43
336,abashiri,44.0213,144.2697,26.94,78,5,1.54,JP,2023-04-02 15:27:43
337,trinidad,-14.8333,-64.9,85.98,70,40,4.61,BO,2023-04-02 15:27:43
338,lukulu,-14.3707,23.242,74.82,67,100,7.29,ZM,2023-04-02 15:27:43
339,tefe,-3.3542,-64.7114,82.51,78,75,5.75,BR,2023-04-02 15:26:37
340,eyl,7.9803,49.8164,83.73,69,11,12.82,SO,2023-04-02 15:27:44
341,oistins,13.0667,-59.5333,86.09,62,40,20.71,BB,2023-04-02 15:27:44
342,iqaluit,63.7506,-68.5145,-7.87,77,75,3.44,CA,2023-04-02 15:27:44
343,kismayo,-0.3582,42.5454,83.7,77,48,16.4,SO,2023-04-02 15:27:45
344,antofagasta,-23.65,-70.4,76.28,72,48,5.37,CL,2023-04-02 15:27:45
345,mildura,-34.2,142.15,55.62,49,0,0.96,AU,2023-04-02 15:27:45
346,emmett,43.8735,-116.4993,42.35,77,100,4.12,US,2023-04-02 15:27:45
347,makakilo city,21.3469,-158.0858,70.99,87,0,6.91,US,2023-04-02 15:27:45
348,minas novas,-17.2186,-42.5903,93.87,23,63,4.76,BR,2023-04-02 15:27:46
349,svetlaya,46.5389,138.3297,36.0,81,89,5.99,RU,2023-04-02 15:27:46
350,pombia,45.653,8.6336,68.29,38,0,6.91,IT,2023-04-02 15:27:46
351,vestmannaeyjar,63.4427,-20.2734,43.79,70,75,10.36,IS,2023-04-02 15:27:47
352,concordia,-31.393,-58.0209,75.27,58,0,7.0,AR,2023-04-02 15:27:47
353,inhambane,-23.865,35.3833,80.58,65,20,8.57,MZ,2023-04-02 15:27:47
354,port lincoln,-34.7333,135.8667,60.89,64,100,11.92,AU,2023-04-02 15:27:47
355,singaraja,-8.112,115.0882,79.32,82,100,3.29,ID,2023-04-02 15:27:47
356,fortuna,40.5982,-124.1573,44.94,94,97,7.0,US,2023-04-02 15:27:47
357,sultanpur,26.2667,82.0667,78.84,35,0,4.68,IN,2023-04-02 15:27:47
358,carutapera,-1.195,-46.02,78.98,88,99,2.93,BR,2023-04-02 15:27:47
359,male,4.1748,73.5089,85.95,74,20,4.61,MV,2023-04-02 15:27:47
360,san vicente,-26.6167,-54.1333,82.94,15,0,0.38,AR,2023-04-02 15:27:47
361,kavieng,-2.5744,150.7967,81.59,80,95,13.11,PG,2023-04-02 15:23:09
362,kpandae,8.4689,-0.0113,99.28,27,54,4.88,GH,2023-04-02 15:27:48
363,rio grande,-32.035,-52.0986,80.71,53,66,3.6,BR,2023-04-02 15:27:48
364,graham,47.0529,-122.2943,37.11,93,100,8.05,US,2023-04-02 15:23:25
365,ogulin,45.2661,15.2286,60.6,59,68,5.64,HR,2023-04-02 15:27:48
366,le mars,42.7942,-96.1656,53.56,50,0,14.97,US,2023-04-02 15:27:49
367,nouadhibou,20.931,-17.0347,85.98,39,0,12.66,MR,2023-04-02 15:27:49
368,ambanja,-13.6833,48.45,84.13,88,97,1.88,MG,2023-04-02 15:27:49
369,waipawa,-41.4122,175.5153,55.33,88,73,13.65,NZ,2023-04-02 15:27:49
370,coihaique,-45.5752,-72.0662,54.21,62,75,4.61,CL,2023-04-02 15:24:41
371,alofi,-19.0595,-169.9187,76.89,88,39,11.5,NU,2023-04-02 15:27:49
372,pathein,16.7833,94.7333,77.16,78,1,8.7,MM,2023-04-02 15:27:50
373,galesong,-5.3166,119.3661,75.22,85,100,5.77,ID,2023-04-02 15:27:50
374,setermoen,68.861,18.3486,33.76,47,48,5.99,NO,2023-04-02 15:27:50
375,coquimbo,-29.9533,-71.3436,64.13,82,75,8.05,CL,2023-04-02 15:25:12
376,moree,-29.4667,149.85,67.17,54,57,9.51,AU,2023-04-02 15:27:50
377,ust-nera,64.5667,143.2,0.21,88,94,7.45,RU,2023-04-02 15:27:50
378,aykhal,66.0,111.5,17.83,88,100,30.0,RU,2023-04-02 15:27:50
379,cidreira,-30.1811,-50.2056,73.31,51,60,5.1,BR,2023-04-02 15:27:50
380,bahia blanca,-38.7196,-62.2724,77.83,33,100,5.01,AR,2023-04-02 15:27:50
381,fengzhen,40.4394,113.1536,36.23,95,100,16.96,CN,2023-04-02 15:27:50
382,mahibadhoo,3.7833,72.9667,83.25,72,18,8.32,MV,2023-04-02 15:27:50
383,marsa matruh,31.3525,27.2453,76.19,29,20,6.76,EG,2023-04-02 15:27:51
384,kautokeino,69.0125,23.0412,17.62,87,28,3.71,NO,2023-04-02 15:27:51
385,urengoy,65.9667,78.3667,33.3,94,100,13.8,RU,2023-04-02 15:27:51
386,capao bonito,-24.0058,-48.3494,71.82,64,66,6.93,BR,2023-04-02 15:24:56
387,kupang,-10.1667,123.5833,77.68,88,100,4.63,ID,2023-04-02 15:27:51
388,leshukonskoye,64.8989,45.7622,29.14,90,99,3.47,RU,2023-04-02 15:27:51
389,arari,-3.4536,-44.78,79.21,81,100,2.8,BR,2023-04-02 15:27:52
390,khuzdar,27.7384,66.6434,74.91,21,24,13.73,PK,2023-04-02 15:27:52
391,karaton,-6.3424,106.1045,73.92,92,99,5.03,ID,2023-04-02 15:27:52
392,usogorsk,63.4106,48.6872,29.23,92,96,2.77,RU,2023-04-02 15:27:52
393,quetta,30.199,67.0097,62.31,45,42,7.99,PK,2023-04-02 15:27:52
394,atyrau,47.1167,51.8833,51.82,71,40,6.71,KZ,2023-04-02 15:27:52
395,pitimbu,-7.4706,-34.8086,86.59,68,86,9.75,BR,2023-04-02 15:27:52
396,whittlesea,-32.1759,26.8244,81.63,24,28,7.83,ZA,2023-04-02 15:27:53
397,san ramon,37.7799,-121.978,50.4,81,100,12.66,US,2023-04-02 15:27:41
398,praia,14.9215,-23.5087,97.34,11,0,14.97,CV,2023-04-02 15:27:53
399,amapa,1.0,-52.0,79.02,85,100,4.81,BR,2023-04-02 15:27:53
400,ulu-telyak,54.9086,56.9669,40.98,94,30,1.74,RU,2023-04-02 15:27:53
401,vostok,46.4856,135.8833,33.19,85,72,4.74,RU,2023-04-02 15:27:53
402,marsh harbour,26.5412,-77.0636,77.49,75,19,13.85,BS,2023-04-02 15:27:53
403,nainpur,22.4333,80.1167,81.82,22,20,3.47,IN,2023-04-02 15:27:53
404,camana,-16.6228,-72.7111,77.56,77,82,5.61,PE,2023-04-02 15:27:54
405,cayhagan,9.6697,122.4256,79.72,78,28,2.53,PH,2023-04-02 15:27:54
406,teahupoo,-17.8333,-149.2667,73.36,69,98,10.0,PF,2023-04-02 15:27:54
407,xichang,27.8964,102.2634,59.83,51,32,6.13,CN,2023-04-02 15:27:54
408,tecolutla,20.4833,-97.0167,80.46,75,59,4.0,MX,2023-04-02 15:27:54
409,neftcala,39.3742,49.2472,47.89,77,100,8.25,AZ,2023-04-02 15:27:54
410,bloemfontein,-29.1211,26.214,76.48,38,40,6.91,ZA,2023-04-02 15:26:48
411,beian,63.6559,9.5683,42.89,39,0,6.91,NO,2023-04-02 15:27:54
412,verkhoyansk,67.5447,133.385,-4.72,89,95,4.81,RU,2023-04-02 15:27:54
413,simao,22.7886,100.9748,63.45,51,26,1.68,CN,2023-04-02 15:27:54
414,tual,-5.6667,132.75,80.8,80,97,6.58,ID,2023-04-02 15:27:55
415,mkuranga,-7.118,39.2078,78.91,83,100,6.93,TZ,2023-04-02 15:27:55
416,neya,58.2972,43.8681,45.55,77,100,6.87,RU,2023-04-02 15:27:55
417,tenkasi,8.956,77.3058,79.79,79,55,5.46,IN,2023-04-02 15:27:55
418,nargana,9.4428,-78.5906,80.4,81,92,16.02,PA,2023-04-02 15:27:55
419,narsaq,60.9167,-46.05,41.22,57,100,6.85,GL,2023-04-02 15:27:55
420,riyadh,24.6877,46.7219,71.74,14,17,11.61,SA,2023-04-02 15:24:15
421,oudtshoorn,-33.5907,22.2014,70.16,34,62,4.65,ZA,2023-04-02 15:27:55
422,juneau,58.3019,-134.4197,36.21,97,100,0.0,US,2023-04-02 15:25:02
423,vadlapudi,14.3167,79.8,83.23,69,83,15.39,IN,2023-04-02 15:27:55
424,tila,17.4,-92.4833,79.92,55,3,2.46,MX,2023-04-02 15:27:55
425,ambovombe,-25.1667,46.0833,73.33,85,64,13.78,MG,2023-04-02 15:27:56
426,constitucion,-35.3333,-72.4167,66.99,66,99,12.37,CL,2023-04-02 15:27:56
427,bor,56.3567,44.0669,45.93,69,96,5.86,RU,2023-04-02 15:27:56
428,langenburg,49.2544,9.8458,47.71,87,100,12.66,DE,2023-04-02 15:27:56
429,shizunai,42.3339,142.3669,37.45,90,31,1.72,JP,2023-04-02 15:23:30
430,sale,34.0389,-6.8166,74.64,68,40,14.97,MA,2023-04-02 15:25:58
431,rocha,-34.4833,-54.3333,72.39,46,44,4.29,UY,2023-04-02 15:27:56
432,hermiston,45.8404,-119.2895,43.65,74,20,0.0,US,2023-04-02 15:27:56
433,huilong,31.8111,121.655,52.93,76,82,14.27,CN,2023-04-02 15:27:57
434,cockburn town,21.4612,-71.1419,77.09,67,0,15.46,TC,2023-04-02 15:27:57
435,porbandar,21.6422,69.6093,77.2,72,2,11.61,IN,2023-04-02 15:27:57
436,zyryanka,65.75,150.85,-22.2,100,60,6.02,RU,2023-04-02 15:27:57
437,mandan,46.8267,-100.8896,41.58,75,0,21.85,US,2023-04-02 15:27:57
438,mahina,-17.5065,-149.489,78.57,78,20,6.91,PF,2023-04-02 15:27:57
439,invermere,50.5167,-116.0354,31.35,92,100,1.99,CA,2023-04-02 15:27:57
440,zhezkazgan,47.8043,67.7144,49.98,13,0,20.13,KZ,2023-04-02 15:27:57
441,chubbuck,42.9208,-112.4661,35.15,70,100,20.71,US,2023-04-02 15:27:58
442,verkh-usugli,52.7,115.1667,16.36,90,100,6.78,RU,2023-04-02 15:27:58
443,kifri,34.6959,44.9661,59.97,42,5,5.37,IQ,2023-04-02 15:27:58
444,ariquemes,-9.9133,-63.0408,75.67,89,100,3.71,BR,2023-04-02 15:27:58
445,north bend,43.4065,-124.2243,43.92,87,100,9.22,US,2023-04-02 15:27:58
446,mianyang,31.4593,104.7542,58.3,72,100,12.41,CN,2023-04-02 15:27:58
447,qandala,11.472,49.8728,83.82,73,7,3.51,SO,2023-04-02 15:27:58
448,sungairaya,0.7,108.9,79.14,80,100,1.36,ID,2023-04-02 15:27:58
449,loikaw,19.6742,97.2094,72.63,50,6,4.27,MM,2023-04-02 15:26:40
450,kyra,49.5776,111.9753,11.66,81,47,8.77,RU,2023-04-02 15:27:59
451,fairbanks,64.8378,-147.7164,24.76,86,100,0.0,US,2023-04-02 15:27:59
452,presidente epitacio,-21.7633,-52.1156,83.66,64,3,6.35,BR,2023-04-02 15:27:59
453,ulaangom,49.9811,92.0667,13.84,43,98,4.43,MN,2023-04-02 15:27:59
454,moose factory,51.2585,-80.6094,12.2,66,100,10.36,CA,2023-04-02 15:27:59
455,usinsk,65.9939,57.5281,23.45,94,100,7.29,RU,2023-04-02 15:28:00
456,vagur,61.4732,-6.8119,44.78,76,73,9.19,FO,2023-04-02 15:28:00
457,matay,28.419,30.7792,81.97,13,0,9.46,EG,2023-04-02 15:28:00
458,cimitarra,6.3142,-73.9497,84.65,70,96,2.89,CO,2023-04-02 15:28:00
459,laguna,38.421,-121.4238,53.06,82,75,9.22,US,2023-04-02 15:28:00
460,ketchikan,55.3422,-131.6461,35.58,93,40,5.75,US,2023-04-02 15:25:31
461,richards bay,-28.783,32.0377,77.18,75,0,15.05,ZA,2023-04-02 15:28:00
462,nagornyy,52.7959,83.5498,23.77,66,95,5.57,RU,2023-04-02 15:28:00
463,chalmette,29.9427,-89.9634,75.99,51,0,11.5,US,2023-04-02 15:26:12
464,kindu,-2.95,25.95,86.63,54,42,1.81,CD,2023-04-02 15:28:01
465,goderich,43.7501,-81.7165,34.92,43,3,10.36,CA,2023-04-02 15:25:51
466,albion,42.2431,-84.753,39.85,71,40,8.05,US,2023-04-02 15:28:01
467,nichlaul,27.3167,83.7333,74.97,41,6,5.77,IN,2023-04-02 15:28:01
468,hirado,33.3597,129.5531,57.38,71,0,30.69,JP,2023-04-02 15:23:16
469,jennings,38.7192,-90.2604,57.29,61,0,12.66,US,2023-04-02 15:27:14
470,chara,56.9064,118.2631,9.03,78,100,3.89,RU,2023-04-02 15:28:02
471,banda aceh,5.5577,95.3222,79.75,77,81,8.23,ID,2023-04-02 15:28:02
472,independence,39.0911,-94.4155,60.62,34,0,14.97,US,2023-04-02 15:23:58
473,mujiayingzi,42.1167,118.7833,54.91,41,100,8.77,CN,2023-04-02 15:28:02
474,whyalla,-33.0333,137.5833,63.05,51,49,5.57,AU,2023-04-02 15:28:02
475,zhangjiakou,40.81,114.8794,46.36,83,100,7.81,CN,2023-04-02 15:28:03
476,pridonskoy,51.6841,39.0727,52.36,46,0,8.95,RU,2023-04-02 15:28:03
477,takaungu,-3.6837,39.8566,86.49,70,58,12.03,KE,2023-04-02 15:28:03
478,whitianga,-36.8333,175.7,60.26,91,30,8.5,NZ,2023-04-02 15:28:03
479,bereda,43.2686,-7.5406,63.14,47,100,5.5,ES,2023-04-02 15:28:03
480,leningradskiy,69.3833,178.4167,-13.11,93,99,11.18,RU,2023-04-02 15:28:03
481,taltal,-25.4,-70.4833,73.33,73,38,4.25,CL,2023-04-02 15:28:03
482,south lake tahoe,38.9332,-119.9844,39.09,66,100,8.05,US,2023-04-02 15:23:12
483,peniche,39.3558,-9.3811,71.29,56,27,14.0,PT,2023-04-02 15:28:04
484,bolobo,-2.1667,16.2333,82.27,65,83,2.64,CD,2023-04-02 15:28:04
485,lapy,52.9911,22.8842,39.25,91,100,16.35,PL,2023-04-02 15:28:04
486,dukat,62.55,155.55,-4.7,100,100,3.74,RU,2023-04-02 15:28:04
487,maniitsoq,65.4167,-52.9,21.15,57,84,3.76,GL,2023-04-02 15:28:04
488,puerto maldonado,-12.6,-69.1833,82.8,78,20,3.44,PE,2023-04-02 15:28:05
489,chicama,-7.8447,-79.1469,81.14,67,59,4.47,PE,2023-04-02 15:28:05
490,parauna,-16.9478,-50.4486,80.38,64,100,4.03,BR,2023-04-02 15:28:05
491,vanino,49.0869,140.2543,30.56,97,32,1.3,RU,2023-04-02 15:28:05
492,haines junction,60.7522,-137.5108,-0.45,85,54,2.3,CA,2023-04-02 15:28:05
493,suez,29.9737,32.5263,78.06,19,0,11.3,EG,2023-04-02 15:28:05
494,soloneshnoye,51.6544,84.3197,15.66,91,69,2.89,RU,2023-04-02 15:28:06
495,ust-maya,60.4167,134.5333,-9.49,100,84,1.99,RU,2023-04-02 15:28:06
496,den helder,52.9599,4.7593,50.02,68,5,27.0,NL,2023-04-02 15:25:27
497,bandarbeyla,9.4942,50.8122,82.69,72,8,13.33,SO,2023-04-02 15:28:06
498,egvekinot,66.3167,-179.1667,-11.65,82,36,4.21,RU,2023-04-02 15:28:06
499,ola,59.5833,151.2833,26.82,97,100,2.73,RU,2023-04-02 15:28:06
500,saint-georges,12.0564,-61.7485,85.68,66,75,21.85,GD,2023-04-02 15:28:06
501,grindavik,63.8424,-22.4338,45.07,57,75,12.66,IS,2023-04-02 15:28:07
502,praia da vitoria,38.7333,-27.0667,66.45,63,40,19.26,PT,2023-04-02 15:28:07
503,soyo,-6.1349,12.3689,83.97,70,33,12.28,AO,2023-04-02 15:28:07
504,boyolangu,-8.1181,111.8935,76.23,90,100,1.68,ID,2023-04-02 15:28:07
505,verkhnevilyuysk,63.4453,120.3167,15.51,85,81,11.48,RU,2023-04-02 15:28:07
506,nhulunbuy,-12.2333,136.7667,79.41,89,77,3.44,AU,2023-04-02 15:28:07
507,meulaboh,4.1363,96.1285,76.84,86,100,4.63,ID,2023-04-02 15:28:08
508,pasighat,28.0667,95.3333,63.73,92,97,3.22,IN,2023-04-02 15:28:08
509,abu dhabi,24.4667,54.3667,75.94,51,0,12.66,AE,2023-04-02 15:25:36
510,dodge city,37.7528,-100.0171,61.7,22,0,5.99,US,2023-04-02 15:26:11
511,flin flon,54.7682,-101.865,8.44,52,100,12.66,CA,2023-04-02 15:28:09
512,half moon bay,37.4636,-122.4286,52.21,82,75,12.66,US,2023-04-02 15:26:59
513,vrangel,42.7297,133.0839,39.31,66,20,4.81,RU,2023-04-02 15:28:09
514,maoming,21.65,110.9,73.92,92,17,14.27,CN,2023-04-02 15:28:09
515,berberati,4.2612,15.7922,82.78,49,73,1.99,CF,2023-04-02 15:28:10
516,pierre,44.3683,-100.351,43.86,66,100,11.5,US,2023-04-02 15:21:48
517,svetlyy,54.675,20.1347,42.85,49,14,20.89,RU,2023-04-02 15:28:10
518,saryozek,44.3583,77.9753,34.38,32,0,6.67,KZ,2023-04-02 15:28:10
519,kapuskasing,49.4169,-82.4331,32.09,55,100,13.8,CA,2023-04-02 15:24:38
520,emerald,-23.5333,148.1667,62.35,91,5,6.91,AU,2023-04-02 15:28:11
521,berlevag,70.8578,29.0864,28.35,80,100,8.05,NO,2023-04-02 15:28:11
522,hofu,34.05,131.5667,49.64,64,0,7.87,JP,2023-04-02 15:28:11
523,nantucket,41.2835,-70.0995,46.51,59,0,26.46,US,2023-04-02 15:28:12
524,luzhou,28.8724,105.4405,71.42,81,57,3.74,CN,2023-04-02 15:28:12
525,mendoza,-32.8908,-68.8272,71.13,40,0,2.3,AR,2023-04-02 15:28:03
526,luyang,27.6239,110.0989,70.72,88,39,7.18,CN,2023-04-02 15:28:12
527,guanhaes,-18.775,-42.9325,78.82,64,96,4.05,BR,2023-04-02 15:28:12
528,kushima,31.4583,131.2333,59.4,80,97,8.37,JP,2023-04-02 15:27:46
529,pavlovskiy,57.8424,54.8436,39.56,95,100,3.36,RU,2023-04-02 15:28:12
530,puerto madero,14.7208,-92.4215,86.2,70,0,0.0,MX,2023-04-02 15:28:13
531,mareeba,-17.0,145.4333,74.48,96,98,1.21,AU,2023-04-02 15:28:13
532,zonguldak,41.25,31.8333,54.14,78,100,3.53,TR,2023-04-02 15:28:13
533,salalah,17.0151,54.0924,84.29,74,75,10.36,OM,2023-04-02 15:28:13
534,chumikan,54.7183,135.315,25.11,86,100,0.96,RU,2023-04-02 15:28:13
535,pombas,17.1503,-25.0201,83.98,58,0,11.54,CV,2023-04-02 15:28:13
536,allapalli,19.4167,80.0667,87.67,20,73,3.24,IN,2023-04-02 15:28:13
537,kudligi,14.9,76.3833,86.25,19,19,3.91,IN,2023-04-02 15:28:13
538,glenwood springs,39.5505,-107.3248,46.06,56,49,19.57,US,2023-04-02 15:28:14
539,acarau,-2.8856,-40.12,81.88,75,74,4.72,BR,2023-04-02 15:28:14
540,nyurba,63.2842,118.3319,14.99,86,73,12.26,RU,2023-04-02 15:28:14
541,tomatlan,19.9333,-105.25,78.51,47,55,1.16,MX,2023-04-02 15:28:14
542,hvolsvollur,63.7533,-20.2243,43.47,63,100,11.25,IS,2023-04-02 15:28:14
543,lisala,2.15,21.5167,81.52,61,90,4.79,CD,2023-04-02 15:28:14
544,pauini,-7.7136,-66.9764,82.18,71,100,2.77,BR,2023-04-02 15:28:14
545,kanigoro,-8.13,112.219,73.45,93,100,2.13,ID,2023-04-02 15:28:15
546,bambanglipuro,-7.95,110.2833,77.32,85,99,4.56,ID,2023-04-02 15:28:15
547,marfino,55.7028,37.3822,52.05,61,20,8.95,RU,2023-04-02 15:28:15
548,warrington,53.3925,-2.5802,57.61,50,0,4.61,GB,2023-04-02 15:28:15
549,wanning,18.8003,110.3967,76.15,93,48,9.95,CN,2023-04-02 15:28:15
550,anloga,5.7947,0.8973,84.74,71,92,12.5,GH,2023-04-02 15:28:15
551,high level,58.5169,-117.136,15.91,86,100,11.5,CA,2023-04-02 15:25:08
552,isangel,-19.55,169.2667,78.94,86,5,4.68,VU,2023-04-02 15:28:16
553,les cayes,18.2,-73.75,83.32,59,0,9.66,HT,2023-04-02 15:28:16
554,maksatikha,57.797,35.8825,33.26,99,100,5.53,RU,2023-04-02 15:28:17
555,quatre cocos,-20.2078,57.7625,81.09,79,90,6.6,MU,2023-04-02 15:28:17
556,tufanganj,26.3167,89.6667,73.18,58,42,3.98,IN,2023-04-02 15:28:17
557,ewa beach,21.3156,-158.0072,72.41,87,0,6.91,US,2023-04-02 15:24:22
